date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:43:16	482188/482188	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2275b8c-67da8d01-8870f54f5248319;gz%22	https://html.themewant.com/invena/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-light-300.ttf	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:16	185712/185712	---M--	200	added ('OK')	font/woff2	etag:%222d570-67da8d01-fe99a99f821bb11d;;;%22	https://html.themewant.com/invena/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-light-300.woff2	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:17	170020/170020	---M--	200	added ('OK')	font/woff2	etag:%2229824-67da8d01-633fe853c17972b1;;;%22	https://html.themewant.com/invena/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-regular-400.woff2	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:17	443920/443920	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%226c610-67da8d01-53ccb41aa8a3f715;gz%22	https://html.themewant.com/invena/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-regular-400.ttf	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/fonts/fa-thin-100.woff2	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-thin-100.woff2	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:18	378980/378980	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225c864-67da8d01-88177b69b984eba2;gz%22	https://html.themewant.com/invena/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-solid-900.ttf	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/fonts/fa-thin-100.ttf	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-thin-100.ttf	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-v4compatibility.woff2	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-v4compatibility.ttf	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-1.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-1.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-2.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-2.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-3.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-3.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:20	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-4.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-4.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:20	137992/137992	---M--	200	added ('OK')	font/woff2	etag:%2221b08-67da8d01-9352c0a0a73525cc;;;%22	https://html.themewant.com/invena/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/fonts/fa-solid-900.woff2	(from https://html.themewant.com/invena/assets/css/plugins/fontawesome.css)
21:43:20	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-5.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-5.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:20	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-6.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-6.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:21	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-7.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-7.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:21	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-8.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-8.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:21	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-9.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-9.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:22	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-10.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-10.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:22	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-11.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-11.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:22	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-12.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-12.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:22	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-13.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-13.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:23	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-14.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-14.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:23	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-15.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-15.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:23	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-16.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-16.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:24	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-17.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-17.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:24	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-18.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-18.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:24	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-19.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-19.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:25	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-20.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-20.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:25	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-21.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-21.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:25	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-22.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-22.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:26	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-23.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-23.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:26	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-24.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-24.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:26	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-25.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-25.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:27	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-26.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-26.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:27	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-27.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-27.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:27	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-28.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-28.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:28	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-29.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-29.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:28	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-30.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-30.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:28	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-31.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-31.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:29	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-32.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-32.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:29	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-33.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-33.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:29	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-34.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-34.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:29	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-35.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-35.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:30	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-36.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-36.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:30	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-37.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-37.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:30	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-38.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-38.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:31	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-39.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-39.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:31	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/invena/assets/images/bg/bg-image-40.jpg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/bg/bg-image-40.jpg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:31	1243/1243	---M--	200	added ('OK')	image/png	etag:%224db-67da8d01-8f88b5c3e7d9da2f;;;%22	https://html.themewant.com/invena/assets/images/banner/shape/close.png	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/shape/close.png	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:33	19282/19282	---M--	200	added ('OK')	image/webp	etag:%224b52-67f62953-5018038babf9525f;;;%22	https://html.themewant.com/invena/assets/images/banner/02.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/02.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:33	89808/89808	---M--	200	added ('OK')	image/webp	etag:%2215ed0-67e6634b-ec81f426677a0203;;;%22	https://html.themewant.com/invena/assets/images/banner/01.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/01.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:34	24568/24568	---M--	200	added ('OK')	image/webp	etag:%225ff8-67f62953-d19db19b7905492f;;;%22	https://html.themewant.com/invena/assets/images/banner/20.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/20.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:34	49206/49206	---M--	200	added ('OK')	image/webp	etag:%22c036-67da8d01-5c19303c88511b61;;;%22	https://html.themewant.com/invena/assets/images/banner/03.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/03.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:35	48886/48886	---M--	200	added ('OK')	image/webp	etag:%22bef6-67dfd80d-3e541bf651b7793e;;;%22	https://html.themewant.com/invena/assets/images/banner/26.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/26.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:35	70462/70462	---M--	200	added ('OK')	image/webp	etag:%221133e-67dfd80d-ef91ab6db79fc3c5;;;%22	https://html.themewant.com/invena/assets/images/banner/25.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/25.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:35	225/225	---M--	200	added ('OK')	image/svg+xml	etag:%22e1-67da8d01-da2b80604fcd1972;;;%22	https://html.themewant.com/invena/assets/images/gallery/bullet.svg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/gallery/bullet.svg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:36	68714/68714	---M--	200	added ('OK')	image/webp	etag:%2210c6a-67f62953-cbbf18dc6cf0988c;;;%22	https://html.themewant.com/invena/assets/images/banner/06.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/06.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:36	39398/39398	---M--	200	added ('OK')	image/webp	etag:%2299e6-67f62953-f57c961ccebde986;;;%22	https://html.themewant.com/invena/assets/images/banner/07.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/07.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:36	27196/27196	---M--	200	added ('OK')	image/webp	etag:%226a3c-67f62953-61774934ac658c9c;;;%22	https://html.themewant.com/invena/assets/images/banner/08.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/08.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:36	29042/29042	---M--	200	added ('OK')	image/webp	etag:%227172-67f62953-bea04bf00257e672;;;%22	https://html.themewant.com/invena/assets/images/banner/09.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/09.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:37	46892/46892	---M--	200	added ('OK')	image/webp	etag:%22b72c-67da8d01-acd32cf22d10d3f5;;;%22	https://html.themewant.com/invena/assets/images/banner/10.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/10.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:37	46392/46392	---M--	200	added ('OK')	image/webp	etag:%22b538-67f62953-264129a33edf823c;;;%22	https://html.themewant.com/invena/assets/images/banner/13.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/13.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:37	73634/73634	---M--	200	added ('OK')	image/webp	etag:%2211fa2-67f62953-86ef4bcbddff48c2;;;%22	https://html.themewant.com/invena/assets/images/blog/18.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/blog/18.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:38	67524/67524	---M--	200	added ('OK')	image/webp	etag:%22107c4-67dbb7e0-beeefb6e3b358df9;;;%22	https://html.themewant.com/invena/assets/images/banner/23.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/23.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:38	5048/5048	---M--	200	added ('OK')	image/webp	etag:%2213b8-680a20ea-17c687aee8a37b14;;;%22	https://html.themewant.com/invena/assets/images/banner/28.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/28.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:38	58478/58478	---M--	200	added ('OK')	image/webp	etag:%22e46e-680a20ea-5a537050d2bbad00;;;%22	https://html.themewant.com/invena/assets/images/banner/29.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/29.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:39	126778/126778	---M--	200	added ('OK')	image/webp	etag:%221ef3a-680f548b-9f546433e293d510;;;%22	https://html.themewant.com/invena/assets/images/banner/30.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/30.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:39	82560/82560	---M--	200	added ('OK')	image/webp	etag:%2214280-6838460f-f154f7096f274a0f;;;%22	https://html.themewant.com/invena/assets/images/banner/31.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/31.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:39	54888/54888	---M--	200	added ('OK')	image/webp	etag:%22d668-67da8d01-8374b6270b85951d;;;%22	https://html.themewant.com/invena/assets/images/about/07.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/about/07.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:39	4166/4166	---M--	200	added ('OK')	image/webp	etag:%221046-67f62953-fe64c464cbfa6679;;;%22	https://html.themewant.com/invena/assets/images/service/06.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/service/06.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:40	3060/3060	---M--	200	added ('OK')	image/webp	etag:%22bf4-67da8d01-a08fb067b0e7fbb4;;;%22	https://html.themewant.com/invena/assets/images/service/01.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/service/01.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:40	218/218	---M--	200	added ('OK')	image/svg+xml	etag:%22da-67da8d01-920ee31d183de380;;;%22	https://html.themewant.com/invena/assets/images/service/icons/bullet-active.svg	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/service/icons/bullet-active.svg	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:40	9608/9608	---M--	200	added ('OK')	image/webp	etag:%222588-67f62953-dae8632967ccd73d;;;%22	https://html.themewant.com/invena/assets/images/service/02.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/service/02.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:41	7618/7618	---M--	200	added ('OK')	image/webp	etag:%221dc2-67f62953-31bf00596fa312f0;;;%22	https://html.themewant.com/invena/assets/images/service/03.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/service/03.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:41	9828/9828	---M--	200	added ('OK')	image/webp	etag:%222664-67f62953-682f4fafbdd8b5f8;;;%22	https://html.themewant.com/invena/assets/images/service/04.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/service/04.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:41	10924/10924	---M--	200	added ('OK')	image/webp	etag:%222aac-67f62953-eb4c2fcabb78253e;;;%22	https://html.themewant.com/invena/assets/images/service/05.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/service/05.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:42	66714/66714	---M--	200	added ('OK')	image/webp	etag:%221049a-67dbb7e0-7f042d150a0b2e78;;;%22	https://html.themewant.com/invena/assets/images/banner/22.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/banner/22.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:42	11288/11288	---M--	200	added ('OK')	image/webp	etag:%222c18-67f62953-78caa3454feff3f;;;%22	https://html.themewant.com/invena/assets/images/cta/07.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/cta/07.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:42	581/581	---M--	200	added ('OK')	image/png	etag:%22245-67da8d01-3fdf9536a0a693d2;;;%22	https://html.themewant.com/invena/assets/images/process/01.png	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/process/01.png	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:43	14014/14014	---M--	200	added ('OK')	image/webp	etag:%2236be-67f62953-dfa4632034765522;;;%22	https://html.themewant.com/invena/assets/images/team/bg.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/team/bg.webp	(from https://html.themewant.com/invena/assets/css/style.css)
21:43:43	8048/8048	---M--	200	added ('OK')	image/webp	etag:%221f70-67da8d01-848f0e2d55692849;;;%22	https://html.themewant.com/invena/assets/images/pricing/bg_img.webp	C:/My%20Web%20Sites/Re-Start/html.themewant.com/invena/assets/images/pricing/bg_img.webp	(from https://html.themewant.com/invena/assets/css/style.css)
